Date,Open,High,Low,Close,Adj Close,Volume
2023-02-16,148.360001,148.559998,146.559998,147.600006,147.600006,65174
2023-02-17,146.240005,147.520004,145.419998,147.160004,147.160004,61105
2023-02-20,147.600006,147.600006,146.740005,147.160004,147.160004,32597
2023-02-21,146.699997,147.000000,145.360001,146.360001,146.360001,67321
2023-02-22,145.880005,146.380005,144.919998,146.360001,146.360001,75306
2023-02-23,146.800003,147.800003,146.779999,147.100006,147.100006,54968
2023-02-24,147.520004,147.559998,144.460007,144.460007,144.460007,33654
2023-02-27,146.119995,147.100006,146.000000,146.279999,146.279999,28506
2023-02-28,145.399994,146.740005,145.360001,146.020004,146.020004,43892
2023-03-01,146.660004,147.080002,144.960007,145.479996,145.479996,74023
2023-03-02,144.240005,145.720001,143.940002,145.600006,145.600006,41283
2023-03-03,146.820007,148.119995,146.500000,148.100006,148.100006,25581
2023-03-06,148.399994,149.000000,148.160004,148.759995,148.759995,65594
2023-03-07,148.699997,149.300003,147.720001,147.899994,147.899994,60511
2023-03-08,147.619995,148.880005,147.600006,148.639999,148.639999,41638
2023-03-09,148.360001,148.839996,147.679993,148.539993,148.539993,23191
2023-03-10,146.220001,147.259995,145.660004,146.699997,146.699997,52790
2023-03-13,146.380005,146.380005,141.460007,142.179993,142.179993,188147
2023-03-14,142.580002,145.119995,142.199997,144.740005,144.740005,85527
2023-03-15,144.320007,144.839996,139.779999,140.139999,140.139999,115295
2023-03-16,142.139999,142.539993,139.380005,142.160004,142.160004,176895
2023-03-17,143.419998,144.000000,139.679993,140.419998,140.419998,131406
2023-03-20,139.740005,142.360001,137.460007,141.880005,141.880005,182455
2023-03-21,143.160004,144.839996,143.059998,144.419998,144.419998,89693
2023-03-22,144.240005,145.360001,144.160004,144.619995,144.619995,32850
2023-03-23,144.440002,144.880005,143.320007,144.479996,144.479996,42760
2023-03-24,143.759995,143.759995,140.820007,142.139999,142.139999,90534
2023-03-27,144.100006,144.320007,142.759995,143.820007,143.820007,42833
2023-03-28,144.899994,145.000000,143.539993,143.960007,143.960007,28775
2023-03-29,144.839996,145.800003,144.460007,145.639999,145.639999,55029
2023-03-30,146.660004,147.639999,146.619995,147.500000,147.500000,43436
2023-03-31,147.940002,148.839996,147.360001,148.660004,148.660004,113336
2023-04-03,148.500000,148.820007,147.880005,148.059998,148.059998,44266
2023-04-04,148.639999,149.520004,148.320007,148.320007,148.320007,74373
2023-04-05,148.419998,148.460007,147.179993,147.559998,147.559998,186869
2023-04-06,147.479996,148.240005,147.460007,148.240005,148.240005,151250
2023-04-11,149.300003,149.539993,148.479996,148.779999,148.779999,44574
2023-04-12,149.039993,150.380005,148.899994,149.179993,149.179993,46042
2023-04-13,149.380005,149.679993,149.000000,149.460007,149.460007,16025
2023-04-14,149.940002,150.559998,149.820007,150.199997,150.199997,34603
2023-04-17,150.679993,151.100006,149.839996,150.000000,150.000000,73604
2023-04-18,150.539993,151.259995,150.220001,150.839996,150.839996,45707
2023-04-19,150.660004,151.179993,150.440002,151.080002,151.080002,30874
2023-04-20,150.940002,150.940002,149.600006,150.100006,150.100006,87308
2023-04-21,150.020004,151.119995,149.300003,150.899994,150.899994,122403
2023-04-24,150.759995,151.300003,150.479996,150.779999,150.779999,47113
2023-04-25,150.520004,150.979996,150.139999,150.800003,150.800003,24552
2023-04-26,150.179993,150.360001,149.259995,150.119995,150.119995,63576
2023-04-27,149.559998,150.699997,149.440002,150.160004,150.160004,58327
2023-04-28,151.000000,151.279999,149.000000,151.279999,151.279999,71954
2023-05-02,151.720001,152.000000,149.119995,149.300003,149.300003,120707
2023-05-03,149.940002,150.660004,149.500000,150.259995,150.259995,94849
2023-05-04,149.660004,149.660004,148.600006,149.320007,149.320007,162328
2023-05-05,150.160004,151.300003,149.360001,151.300003,151.300003,111532
2023-05-08,151.220001,151.600006,151.000000,151.179993,151.179993,57531
2023-05-09,151.179993,151.259995,150.500000,151.139999,151.139999,33654
2023-05-10,151.399994,151.500000,150.320007,150.600006,150.600006,95165
2023-05-11,151.100006,151.300003,149.300003,150.039993,150.039993,81181
2023-05-12,150.520004,150.880005,150.259995,150.660004,150.660004,39318
2023-05-15,151.160004,151.320007,150.339996,150.639999,150.639999,18746
2023-05-16,150.380005,151.220001,150.160004,150.520004,150.520004,66048
2023-05-17,150.380005,151.360001,150.139999,150.940002,150.940002,25492
2023-05-18,152.220001,153.600006,152.199997,152.960007,152.960007,74432
2023-05-19,153.520004,154.600006,153.399994,154.100006,154.100006,159827
2023-05-22,153.820007,153.960007,153.300003,153.559998,153.559998,68575
2023-05-23,153.220001,153.759995,152.800003,152.800003,152.800003,42070
2023-05-24,151.520004,151.520004,149.559998,149.940002,149.940002,62603
2023-05-25,149.960007,150.100006,148.880005,149.539993,149.539993,36491
2023-05-26,150.000000,151.479996,148.860001,151.320007,151.320007,36558
2023-05-29,152.100006,152.179993,150.699997,150.960007,150.960007,898136
2023-05-30,150.880005,151.960007,150.399994,150.559998,150.559998,35504
2023-05-31,149.100006,150.220001,147.979996,148.220001,148.220001,55925
2023-06-01,149.100006,150.119995,148.960007,150.119995,150.119995,37426
2023-06-02,151.039993,152.119995,150.699997,151.979996,151.979996,219093
2023-06-05,152.160004,152.479996,150.779999,151.080002,151.080002,144849
2023-06-06,150.899994,151.539993,150.679993,151.380005,151.380005,44808
2023-06-07,151.279999,151.580002,150.559998,151.119995,151.119995,24099
2023-06-08,150.940002,151.559998,150.619995,151.339996,151.339996,20657
2023-06-09,151.220001,151.339996,150.720001,150.979996,150.979996,66056
2023-06-12,151.880005,152.600006,151.619995,152.279999,152.279999,38921
2023-06-13,153.300003,153.600006,152.300003,153.600006,153.600006,45340
2023-06-14,153.600006,154.580002,153.600006,154.419998,154.419998,30552
2023-06-15,154.059998,154.259995,153.000000,154.179993,154.179993,36657
2023-06-16,154.259995,155.479996,154.199997,154.899994,154.899994,64045
2023-06-19,154.039993,154.220001,153.259995,153.300003,153.300003,29120
2023-06-20,152.460007,153.139999,152.119995,152.500000,152.500000,40590
2023-06-21,152.240005,152.800003,151.479996,151.639999,151.639999,33550
2023-06-22,150.259995,151.279999,149.639999,151.279999,151.279999,74645
2023-06-23,150.039993,150.500000,148.880005,149.820007,149.820007,64028
2023-06-26,149.960007,150.080002,148.679993,149.699997,149.699997,32180
2023-06-27,150.320007,150.399994,149.199997,150.080002,150.080002,26689
2023-06-28,150.839996,151.300003,150.539993,151.039993,151.039993,39203
2023-06-29,150.960007,151.380005,150.679993,150.919998,150.919998,21484
2023-06-30,151.240005,153.059998,151.240005,152.880005,152.880005,26077
2023-07-03,153.240005,153.399994,152.100006,152.220001,152.220001,40507
2023-07-04,152.220001,152.360001,151.660004,151.759995,151.759995,12845
2023-07-05,150.720001,151.220001,150.479996,150.720001,150.720001,24023
2023-07-06,149.639999,149.919998,146.619995,146.899994,146.899994,177477
2023-07-07,146.660004,148.160004,146.300003,147.619995,147.619995,70770
2023-07-10,147.419998,148.759995,147.160004,148.300003,148.300003,53462
2023-07-11,148.660004,149.580002,148.259995,149.380005,149.380005,32432
2023-07-12,149.779999,151.800003,149.639999,151.600006,151.600006,78626
2023-07-13,151.399994,153.160004,151.399994,152.759995,152.759995,37665
2023-07-14,152.580002,152.679993,152.139999,152.479996,152.479996,21782
2023-07-17,151.580002,152.320007,151.380005,152.160004,152.160004,39332
2023-07-18,151.820007,152.699997,151.639999,152.619995,152.619995,20600
2023-07-19,153.360001,153.679993,152.119995,152.600006,152.600006,35843
2023-07-20,151.940002,153.419998,151.899994,153.419998,153.419998,38242
2023-07-21,152.500000,153.100006,152.399994,153.039993,153.039993,28943
2023-07-24,152.619995,153.380005,152.539993,153.259995,153.259995,28113
2023-07-25,152.860001,153.539993,152.679993,153.440002,153.440002,128265
2023-07-26,153.179993,153.380005,151.419998,152.639999,152.639999,27352
2023-07-27,152.800003,155.320007,152.679993,155.320007,155.320007,75971
2023-07-28,154.740005,156.020004,154.580002,155.919998,155.919998,54916
2023-07-31,155.639999,156.399994,155.479996,155.800003,155.800003,60423
2023-08-01,155.380005,155.500000,153.740005,153.740005,153.740005,147244
2023-08-02,151.500000,152.740005,150.979996,151.619995,151.619995,103528
2023-08-03,150.179993,150.619995,149.660004,150.479996,150.479996,53994
2023-08-04,150.419998,151.139999,149.399994,150.979996,150.979996,41131
2023-08-07,150.119995,151.020004,149.720001,150.919998,150.919998,29353
2023-08-08,150.259995,150.779999,148.639999,149.179993,149.179993,34771
2023-08-09,150.639999,151.240005,149.860001,150.000000,150.000000,28563
2023-08-10,150.559998,151.940002,150.339996,151.399994,151.399994,36835
2023-08-11,150.779999,150.979996,149.580002,149.720001,149.720001,27993
2023-08-14,149.740005,151.279999,149.740005,150.440002,150.440002,123012
2023-08-15,150.539993,150.660004,148.660004,149.240005,149.240005,49099
2023-08-16,149.020004,149.619995,148.899994,149.419998,149.419998,19584
2023-08-17,148.899994,149.440002,148.240005,148.259995,148.259995,91980
2023-08-18,147.580002,147.679993,146.399994,147.380005,147.380005,66828
2023-08-21,147.600006,148.619995,147.460007,147.699997,147.699997,51085
2023-08-22,148.460007,149.419998,148.399994,148.559998,148.559998,32834
2023-08-23,149.160004,149.759995,148.300003,148.839996,148.839996,32404
2023-08-24,150.320007,150.380005,147.800003,147.800003,147.800003,90229
2023-08-25,147.580002,148.940002,147.539993,147.979996,147.979996,10957
2023-08-28,149.039993,149.520004,148.300003,149.520004,149.520004,14922
2023-08-29,149.860001,150.839996,149.580002,150.839996,150.839996,18483
2023-08-30,150.899994,151.000000,149.759995,150.399994,150.399994,33878
2023-08-31,150.740005,151.740005,150.619995,150.960007,150.960007,31900
2023-09-01,150.679993,151.220001,149.899994,149.919998,149.919998,47576
2023-09-04,150.479996,150.919998,149.479996,149.720001,149.720001,31018
2023-09-05,148.800003,149.820007,148.500000,149.240005,149.240005,22523
2023-09-06,148.600006,149.320007,148.300003,148.940002,148.940002,55480
2023-09-07,148.460007,149.399994,148.279999,148.779999,148.779999,37604
2023-09-08,149.139999,149.380005,147.339996,148.960007,148.960007,56814
2023-09-11,149.259995,150.139999,149.259995,149.559998,149.559998,30654
2023-09-12,149.440002,149.500000,148.399994,148.699997,148.699997,21275
2023-09-13,148.100006,148.880005,147.279999,148.139999,148.139999,33025
2023-09-14,147.979996,149.679993,147.500000,149.539993,149.539993,29322
2023-09-15,150.960007,151.259995,150.240005,150.320007,150.320007,53271
2023-09-18,150.000000,150.119995,148.500000,148.759995,148.759995,89822
2023-09-19,148.500000,148.919998,147.899994,148.160004,148.160004,18918
2023-09-20,148.639999,149.559998,148.600006,149.339996,149.339996,23281
2023-09-21,148.259995,148.440002,147.100006,147.419998,147.419998,49949
2023-09-22,146.440002,147.419998,146.380005,147.240005,147.240005,55052
2023-09-25,146.759995,147.279999,145.080002,145.720001,145.720001,89813
2023-09-26,145.160004,145.320007,144.100006,144.300003,144.300003,91419
2023-09-27,144.039993,144.720001,143.800003,143.899994,143.899994,39620
2023-09-28,144.139999,145.000000,143.279999,145.000000,145.000000,62026
2023-09-29,145.660004,146.759995,145.539993,145.559998,145.559998,54773
2023-10-02,145.839996,146.380005,143.720001,144.240005,144.240005,87039
2023-10-03,143.720001,144.339996,142.619995,142.660004,142.660004,38687
2023-10-04,141.740005,143.539993,141.500000,142.800003,142.800003,101966
2023-10-05,143.000000,143.360001,142.419998,142.660004,142.660004,20562
2023-10-06,143.020004,144.179993,142.339996,144.179993,144.179993,65909
2023-10-09,143.320007,143.740005,142.699997,143.139999,143.139999,52179
2023-10-10,144.539993,146.059998,144.500000,145.919998,145.919998,41066
2023-10-11,145.419998,146.479996,145.380005,146.199997,146.199997,35242
2023-10-12,146.919998,147.279999,145.899994,145.899994,145.899994,29573
2023-10-13,145.300003,145.740005,143.600006,143.619995,143.619995,73786
2023-10-16,143.960007,144.440002,142.940002,144.199997,144.199997,35344
2023-10-17,144.100006,144.580002,143.039993,144.300003,144.300003,38717
2023-10-18,143.960007,144.460007,142.699997,142.779999,142.779999,27488
2023-10-19,142.380005,142.860001,141.779999,142.360001,142.360001,26322
2023-10-20,140.759995,141.320007,140.059998,140.059998,140.059998,145176
2023-10-23,140.179993,140.380005,138.460007,140.080002,140.080002,65639
2023-10-24,140.199997,141.039993,139.580002,140.679993,140.679993,23425
2023-10-25,140.679993,141.300003,140.020004,140.899994,140.899994,30051
2023-10-26,139.300003,139.919998,138.679993,139.419998,139.419998,41517
2023-10-27,139.600006,140.220001,138.740005,139.000000,139.000000,51345
2023-10-30,139.559998,140.000000,138.880005,139.320007,139.320007,106013
2023-10-31,139.360001,140.279999,139.320007,139.960007,139.960007,17499
2023-11-01,140.460007,141.419998,140.000000,141.160004,141.160004,42079
2023-11-02,142.279999,143.800003,142.199997,143.339996,143.339996,68166
2023-11-03,143.720001,144.419998,143.360001,143.759995,143.759995,37095
2023-11-06,143.940002,143.940002,142.979996,143.240005,143.240005,41963
2023-11-07,142.720001,143.679993,142.580002,143.460007,143.460007,30908
2023-11-08,142.800003,144.600006,142.759995,144.100006,144.100006,32742
2023-11-09,144.139999,145.339996,143.940002,145.179993,145.179993,15056
2023-11-10,144.779999,144.779999,143.580002,144.119995,144.119995,24716
2023-11-13,144.639999,145.119995,144.320007,145.119995,145.119995,26090
2023-11-14,145.259995,147.820007,145.119995,147.779999,147.779999,78269
2023-11-15,147.979996,149.100006,147.940002,148.960007,148.960007,55911
2023-11-16,149.440002,150.100006,149.360001,149.360001,149.360001,28840
2023-11-17,149.800003,150.820007,149.720001,150.660004,150.660004,62818
2023-11-20,150.559998,150.660004,150.000000,150.440002,150.440002,38306
2023-11-21,150.619995,150.820007,150.380005,150.440002,150.440002,23144
2023-11-22,150.839996,151.339996,150.740005,151.039993,151.039993,42712
2023-11-23,151.119995,151.380005,150.979996,151.360001,151.360001,7543
2023-11-24,151.300003,151.720001,151.199997,151.720001,151.720001,43688
2023-11-27,151.419998,151.699997,151.039993,151.059998,151.059998,17956
2023-11-28,150.759995,151.300003,150.580002,151.300003,151.300003,24529
