Date,Open,High,Low,Close,Adj Close,Volume
2007-06-01,136.610001,136.839996,136.160004,136.610001,93.378990,9593200
2007-06-04,136.229996,136.809998,136.130005,136.559998,93.344864,7430400
2007-06-05,136.259995,136.320007,135.429993,135.979996,92.948402,13404800
2007-06-06,135.500000,135.500000,134.320007,134.490005,91.929886,15041600
2007-06-07,134.279999,134.789993,132.369995,132.529999,90.590172,26022900
2007-06-08,132.809998,134.229996,132.479996,134.100006,91.663361,19097800
2007-06-11,134.070007,134.750000,133.770004,134.240005,91.759010,10273100
2007-06-12,133.690002,134.460007,132.919998,132.919998,90.856781,19846200
2007-06-13,133.580002,134.889999,133.240005,134.800003,92.141830,17254900
2007-06-14,134.960007,135.869995,134.850006,135.699997,92.756989,12749000
2007-06-15,136.360001,136.850006,136.179993,136.190002,93.208031,10995200
2007-06-18,136.490005,136.539993,135.929993,135.940002,93.036934,10175000
2007-06-19,135.820007,136.399994,135.619995,136.270004,93.262764,10656400
2007-06-20,136.610001,136.619995,134.690002,134.850006,92.290962,16986200
2007-06-21,134.800003,135.550003,133.869995,135.369995,92.646751,26946200
2007-06-22,134.949997,135.179993,133.539993,133.970001,91.688713,22142200
2007-06-25,133.809998,134.770004,132.889999,133.619995,91.449104,18960000
2007-06-26,133.809998,134.429993,132.800003,132.800003,90.887878,21826500
2007-06-27,132.710007,134.220001,132.529999,134.119995,91.791389,20981000
2007-06-28,134.089996,135.100006,133.899994,134.089996,91.770821,13935600
2007-06-29,134.360001,135.119995,132.850006,134.199997,91.846115,19466600
2007-07-02,134.419998,135.369995,134.380005,135.270004,92.578392,8861200
2007-07-03,135.509995,135.860001,135.339996,135.690002,92.865868,7521000
2007-07-05,135.580002,135.720001,135.050003,135.559998,92.776817,9392200
2007-07-06,135.630005,136.309998,135.360001,136.130005,93.166939,8218700
2007-07-09,136.389999,136.690002,136.130005,136.479996,93.406563,9688800
2007-07-10,136.070007,136.250000,134.869995,135.020004,92.407219,12622800
2007-07-11,134.889999,135.929993,134.750000,135.899994,93.009567,16698200
2007-07-12,136.330002,138.669998,136.320007,138.339996,94.679459,13518100
2007-07-13,138.470001,139.300003,138.410004,138.910004,95.069572,8507800
2007-07-16,138.979996,139.860001,138.919998,139.460007,95.446007,11637900
2007-07-17,139.630005,140.460007,139.529999,139.800003,95.678719,13299300
2007-07-18,139.330002,139.699997,138.279999,139.330002,95.356979,20804700
2007-07-19,139.929993,140.169998,139.529999,139.889999,95.740334,8731800
2007-07-20,139.220001,139.559998,137.880005,138.539993,94.927643,19277200
2007-07-23,139.110001,139.619995,138.809998,139.210007,95.386757,12709000
